Longitude,Latitude,Pixel,Scan
131.374726,73.8490712,200,37300
131.532276,73.8518759,300,37300
131.68985,73.8545916,400,37300
131.847448,73.8572182,500,37300
132.005072,73.8597558,600,37300
132.162721,73.8622045,700,37300
132.320399,73.8645642,800,37300
132.478104,73.866835,900,37300
132.635839,73.8690168,1000,37300
132.793604,73.8711097,1100,37300
132.951401,73.8731138,1200,37300
133.10923,73.8750289,1300,37300
133.267092,73.8768551,1400,37300
133.424989,73.8785924,1500,37300
133.582921,73.8802407,1600,37300
133.740889,73.8818001,1700,37300
133.898895,73.8832706,1800,37300
134.056939,73.884652,1900,37300
134.215023,73.8859445,2000,37300
134.373146,73.8871478,2100,37300
134.531312,73.8882621,2200,37300
134.689519,73.8892873,2300,37300
134.84777,73.8902233,2400,37300
135.006065,73.8910701,2500,37300
135.164406,73.8918276,2600,37300
135.322792,73.8924957,2700,37300
135.481227,73.8930745,2800,37300
135.639709,73.8935638,2900,37300
135.798241,73.8939636,3000,37300
135.956823,73.8942738,3100,37300
136.115457,73.8944943,3200,37300
136.274143,73.894625,3300,37300
136.432883,73.8946659,3400,37300
136.591677,73.8946169,3500,37300
136.750526,73.8944778,3600,37300
136.909432,73.8942486,3700,37300
137.068396,73.8939292,3800,37300
137.227418,73.8935194,3900,37300
137.384909,73.8930246,3999,37300
131.055494,73.8581516,0,37400
131.213142,73.8611377,100,37400
131.370811,73.8640346,200,37400
131.528503,73.8668422,300,37400
131.686219,73.8695607,400,37400
131.843959,73.87219,500,37400
132.001724,73.8747303,600,37400
132.159516,73.8771814,700,37400
132.317335,73.8795435,800,37400
132.475183,73.8818165,900,37400
132.63306,73.8840005,1000,37400
132.790968,73.8860955,1100,37400
132.948907,73.8881014,1200,37400
133.106879,73.8900184,1300,37400
133.264884,73.8918463,1400,37400
133.422924,73.8935851,1500,37400
133.580999,73.895235,1600,37400
133.73911,73.8967957,1700,37400
133.897259,73.8982674,1800,37400
134.055447,73.89965,1900,37400
134.213673,73.9009434,2000,37400
134.371941,73.9021477,2100,37400
134.530249,73.9032628,2200,37400
134.6886,73.9042886,2300,37400
134.846995,73.9052252,2400,37400
135.005433,73.9060724,2500,37400
135.163918,73.9068302,2600,37400
135.322448,73.9074986,2700,37400
135.481026,73.9080775,2800,37400
135.639653,73.9085668,2900,37400
135.798329,73.9089664,3000,37400
135.957055,73.9092764,3100,37400
136.115833,73.9094965,3200,37400
136.274663,73.9096268,3300,37400
136.433547,73.9096671,3400,37400
136.592485,73.9096173,3500,37400
136.751479,73.9094774,3600,37400
136.910529,73.9092473,3700,37400
137.069637,73.9089268,3800,37400
137.228803,73.9085158,3900,37400
137.386436,73.9080197,3999,37400
131.051309,73.8730948,0,37500
131.209098,73.8760842,100,37500
131.366909,73.8789842,200,37500
131.524743,73.8817948,300,37500
131.6826,73.8845162,400,37500
131.840481,73.8871483,500,37500
131.998389,73.8896912,600,37500
132.156323,73.892145,700,37500
132.314284,73.8945095,800,37500
132.472274,73.8967849,900,37500
132.630294,73.8989711,1000,37500
132.788344,73.9010682,1100,37500
132.946426,73.9030761,1200,37500
133.10454,73.9049949,1300,37500
133.262688,73.9068246,1400,37500
133.420871,73.9085651,1500,37500
133.579089,73.9102165,1600,37500
133.737343,73.9117787,1700,37500
133.895635,73.9132517,1800,37500
134.053966,73.9146355,1900,37500
134.212336,73.91593,2000,37500
134.370747,73.9171353,2100,37500
134.529199,73.9182512,2200,37500
134.687693,73.9192778,2300,37500
134.846231,73.920215,2400,37500
135.004814,73.9210627,2500,37500
135.163442,73.921821,2600,37500
135.322116,73.9224896,2700,37500
135.480838,73.9230687,2800,37500
135.639608,73.923558,2900,37500
135.798428,73.9239576,3000,37500
135.957299,73.9242674,3100,37500
136.116221,73.9244873,3200,37500
136.275195,73.9246171,3300,37500
136.434223,73.9246569,3400,37500
136.593305,73.9246065,3500,37500
136.752443,73.9244659,3600,37500
136.911638,73.9242349,3700,37500
137.07089,73.9239134,3800,37500
137.230201,73.9235013,3900,37500
137.387977,73.9230041,3999,37500
131.04711,73.8880521,0,37600
131.205042,73.8910446,100,37600
131.362995,73.8939476,200,37600
131.52097,73.8967612,300,37600
131.67897,73.8994854,400,37600
131.836994,73.9021202,500,37600
131.995044,73.9046657,600,37600
132.15312,73.9071218,700,37600
132.311224,73.9094887,800,37600
132.469357,73.9117663,900,37600
132.62752,73.9139547,1000,37600
132.785713,73.9160538,1100,37600
132.943938,73.9180636,1200,37600
133.102196,73.9199842,1300,37600
133.260487,73.9218155,1400,37600
133.418813,73.9235576,1500,37600
133.577174,73.9252104,1600,37600
133.735573,73.9267739,1700,37600
133.894008,73.9282481,1800,37600
134.052483,73.929633,1900,37600
134.210997,73.9309285,2000,37600
134.369551,73.9321347,2100,37600
134.528147,73.9332514,2200,37600
134.686786,73.9342786,2300,37600
134.845468,73.9352163,2400,37600
135.004195,73.9360644,2500,37600
135.162967,73.9368229,2600,37600
135.321786,73.9374918,2700,37600
135.480652,73.9380709,2800,37600
135.639567,73.9385602,2900,37600
135.798531,73.9389596,3000,37600
135.957546,73.9392691,3100,37600
136.116612,73.9394885,3200,37600
136.275731,73.9396179,3300,37600
136.434904,73.939657,3400,37600
136.594131,73.9396059,3500,37600
136.753414,73.9394644,3600,37600
136.912753,73.9392324,3700,37600
137.07215,73.9389098,3800,37600
137.231606,73.9384965,3900,37600
137.389525,73.937998,3999,37600
131.042877,73.9030076,0,37700
131.20095,73.9060033,100,37700
131.359046,73.9089094,200,37700
131.517164,73.911726,300,37700
131.675306,73.914453,400,37700
131.833472,73.9170906,500,37700
131.991665,73.9196387,600,37700
132.149884,73.9220973,700,37700
132.308131,73.9244666,800,37700
132.466407,73.9267465,900,37700
132.624713,73.928937,1000,37700
132.78305,73.9310382,1100,37700
132.941418,73.93305,1200,37700
133.099819,73.9349724,1300,37700
133.258254,73.9368054,1400,37700
133.416724,73.9385491,1500,37700
133.575229,73.9402034,1600,37700
133.733771,73.9417683,1700,37700
133.892351,73.9432438,1800,37700
134.050969,73.9446298,1900,37700
134.209627,73.9459263,2000,37700
134.368326,73.9471334,2100,37700
134.527066,73.9482509,2200,37700
134.685849,73.9492788,2300,37700
134.844676,73.950217,2400,37700
135.003547,73.9510656,2500,37700
135.162463,73.9518245,2600,37700
135.321427,73.9524936,2700,37700
135.480438,73.9530728,2800,37700
135.639497,73.9535621,2900,37700
135.798606,73.9539614,3000,37700
135.957766,73.9542706,3100,37700
136.116977,73.9544897,3200,37700
136.276241,73.9546186,3300,37700
136.435559,73.9546572,3400,37700
136.594931,73.9546053,3500,37700
136.754358,73.954463,3600,37700
136.913843,73.9542301,3700,37700
137.073385,73.9539064,3800,37700
137.232985,73.953492,3900,37700
137.391049,73.9529921,3999,37700
131.038685,73.9179491,0,37800
131.1969,73.920948,100,37800
131.355137,73.9238572,200,37800
131.513398,73.9266767,300,37800
131.671682,73.9294066,400,37800
131.829991,73.9320469,500,37800
131.988327,73.9345976,600,37800
132.146689,73.9370588,700,37800
132.305079,73.9394305,800,37800
132.463498,73.9417127,900,37800
132.621947,73.9439054,1000,37800
132.780427,73.9460086,1100,37800
132.938938,73.9480223,1200,37800
133.097483,73.9499466,1300,37800
133.256061,73.9517814,1400,37800
133.414675,73.9535267,1500,37800
133.573324,73.9551824,1600,37800
133.73201,73.9567487,1700,37800
133.890733,73.9582254,1800,37800
134.049495,73.9596126,1900,37800
134.208298,73.9609102,2000,37800
134.36714,73.9621181,2100,37800
134.526025,73.9632364,2200,37800
134.684952,73.964265,2300,37800
134.843923,73.9652039,2400,37800
135.002939,73.9660529,2500,37800
135.162,73.9668121,2600,37800
135.321108,73.9674814,2700,37800
135.480263,73.9680607,2800,37800
135.639468,73.96855,2900,37800
135.798721,73.9689492,3000,37800
135.958026,73.9692582,3100,37800
136.117382,73.969477,3200,37800
136.276791,73.9696054,3300,37800
136.436253,73.9696434,3400,37800
136.59577,73.9695908,3500,37800
136.755343,73.9694477,3600,37800
136.914972,73.9692138,3700,37800
137.074659,73.9688892,3800,37800
137.234405,73.9684736,3900,37800
137.392612,73.9679724,3999,37800
131.034464,73.932902,0,37900
131.192822,73.9359041,100,37900
131.351202,73.9388163,200,37900
131.509606,73.9416388,300,37900
131.668033,73.9443715,400,37900
131.826485,73.9470146,500,37900
131.984964,73.9495679,600,37900
132.143469,73.9520316,700,37900
132.302003,73.9544057,800,37900
132.460565,73.9566902,900,37900
132.619158,73.958885,1000,37900
132.777782,73.9609903,1100,37900
132.936437,73.9630059,1200,37900
133.095126,73.964932,1300,37900
133.253848,73.9667685,1400,37900
133.412606,73.9685153,1500,37900
133.571399,73.9701726,1600,37900
133.730229,73.9717402,1700,37900
133.889097,73.9732182,1800,37900
134.048004,73.9746065,1900,37900
134.206951,73.9759051,2000,37900
134.365938,73.9771139,2100,37900
134.524967,73.978233,2200,37900
134.684039,73.9792623,2300,37900
134.843155,73.9802017,2400,37900
135.002316,73.9810512,2500,37900
135.161522,73.9818107,2600,37900
135.320775,73.9824802,2700,37900
135.480076,73.9830596,2800,37900
135.639425,73.9835489,2900,37900
135.798824,73.9839479,3000,37900
135.958274,73.9842567,3100,37900
136.117775,73.984475,3200,37900
136.277329,73.9846029,3300,37900
136.436937,73.9846403,3400,37900
136.5966,73.9845871,3500,37900
136.756318,73.9844431,3600,37900
136.916093,73.9842083,3700,37900
137.075925,73.9838825,3800,37900
137.235817,73.9834657,3900,37900
137.394168,73.9829633,3999,37900
131.030242,73.9478545,0,38000
131.188743,73.9508597,100,38000
131.347266,73.953775,200,38000
131.505813,73.9566004,300,38000
131.664383,73.959336,400,38000
131.822979,73.9619817,500,38000
131.981601,73.9645376,600,38000
132.14025,73.9670038,700,38000
132.298927,73.9693802,800,38000
132.457634,73.9716669,900,38000
132.61637,73.9738639,1000,38000
132.775138,73.9759711,1100,38000
132.933938,73.9779887,1200,38000
133.09277,73.9799165,1300,38000
133.251637,73.9817547,1400,38000
133.410539,73.9835031,1500,38000
133.569477,73.9851618,1600,38000
133.728451,73.9867307,1700,38000
133.887464,73.9882099,1800,38000
134.046516,73.9895993,1900,38000
134.205607,73.9908988,2000,38000
134.36474,73.9921086,2100,38000
134.523914,73.9932284,2200,38000
134.683131,73.9942583,2300,38000
134.842392,73.9951982,2400,38000
135.001698,73.996048,2500,38000
135.161049,73.9968078,2600,38000
135.320447,73.9974775,2700,38000
135.479894,73.998057,2800,38000
135.639388,73.9985462,2900,38000
135.798933,73.998945,3000,38000
135.958528,73.9992535,3100,38000
136.118175,73.9994714,3200,38000
136.277875,73.9995988,3300,38000
136.437629,73.9996355,3400,38000
136.597437,73.9995815,3500,38000
136.757301,73.9994366,3600,38000
136.917221,73.9992008,3700,38000
137.0772,73.9988739,3800,38000
137.237237,73.9984559,3900,38000
137.395733,73.9979522,3999,38000
131.025983,73.9628094,0,38100
131.184628,73.9658179,100,38100
131.343294,73.9687363,200,38100
131.501984,73.9715647,300,38100
131.660698,73.9743031,400,38100
131.819437,73.9769516,500,38100
131.978203,73.9795102,600,38100
132.136996,73.9819789,700,38100
132.295818,73.9843577,800,38100
132.454668,73.9866467,900,38100
132.613549,73.9888459,1000,38100
132.772461,73.9909553,1100,38100
132.931405,73.9929748,1200,38100
133.090382,73.9949045,1300,38100
133.249394,73.9967444,1400,38100
133.40844,73.9984944,1500,38100
133.567523,74.0001546,1600,38100
133.726643,74.0017249,1700,38100
133.8858,74.0032054,1800,38100
134.044997,74.0045959,1900,38100
134.204234,74.0058966,2000,38100
134.363511,74.0071072,2100,38100
134.522831,74.0082278,2200,38100
134.682194,74.0092584,2300,38100
134.8416,74.0101989,2400,38100
135.001051,74.0110493,2500,38100
135.160548,74.0118094,2600,38100
135.320092,74.0124793,2700,38100
135.479684,74.0130589,2800,38100
135.639325,74.0135481,2900,38100
135.799015,74.0139468,3000,38100
135.958756,74.014255,3100,38100
136.118549,74.0144727,3200,38100
136.278395,74.0145996,3300,38100
136.438295,74.0146357,3400,38100
136.598249,74.014581,3500,38100
136.758259,74.0144353,3600,38100
136.918326,74.0141986,3700,38100
137.07845,74.0138706,3800,38100
137.238634,74.0134515,3900,38100
137.397274,74.0129464,3999,38100
131.021737,73.9777666,0,38200
131.180525,73.9807783,100,38200
131.339335,73.9836998,200,38200
131.498168,73.9865312,300,38200
131.657026,73.9892725,400,38200
131.81591,73.9919238,500,38200
131.97482,73.994485,600,38200
132.133757,73.9969562,700,38200
132.292722,73.9993375,800,38200
132.451717,74.0016288,900,38200
132.610743,74.0038302,1000,38200
132.769799,74.0059416,1100,38200
132.928888,74.0079631,1200,38200
133.088011,74.0098947,1300,38200
133.247167,74.0117363,1400,38200
133.406359,74.0134879,1500,38200
133.565586,74.0151496,1600,38200
133.724851,74.0167214,1700,38200
133.884154,74.0182031,1800,38200
134.043497,74.0195948,1900,38200
134.202879,74.0208964,2000,38200
134.362302,74.022108,2100,38200
134.521767,74.0232295,2200,38200
134.681276,74.0242607,2300,38200
134.840828,74.0252018,2400,38200
135.000425,74.0260526,2500,38200
135.160068,74.0268131,2600,38200
135.319758,74.0274832,2700,38200
135.479496,74.0280629,2800,38200
135.639283,74.0285521,2900,38200
135.799119,74.0289507,3000,38200
135.959007,74.0292587,3100,38200
136.118946,74.029476,3200,38200
136.278938,74.0296024,3300,38200
136.438984,74.029638,3400,38200
136.599085,74.0295826,3500,38200
136.759241,74.0294361,3600,38200
136.919454,74.0291984,3700,38200
137.079725,74.0288694,3800,38200
137.240055,74.028449,3900,38200
137.398841,74.0279427,3999,38200
131.01748,73.99273,0,38300
131.176411,73.9957449,100,38300
131.335365,73.9986695,200,38300
131.494343,74.0015039,300,38300
131.653345,74.0042481,400,38300
131.812373,74.0069021,500,38300
131.971427,74.009466,600,38300
132.130509,74.0119398,700,38300
132.28962,74.0143235,800,38300
132.44876,74.0166171,900,38300
132.60793,74.0188207,1000,38300
132.767132,74.0209342,1100,38300
132.926366,74.0229577,1200,38300
133.085633,74.0248911,1300,38300
133.244935,74.0267344,1400,38300
133.404272,74.0284877,1500,38300
133.563645,74.0301509,1600,38300
133.723056,74.031724,1700,38300
133.882505,74.033207,1800,38300
134.041993,74.0345999,1900,38300
134.201521,74.0359025,2000,38300
134.36109,74.037115,2100,38300
134.520702,74.0382373,2200,38300
134.680356,74.0392692,2300,38300
134.840054,74.0402109,2400,38300
134.999798,74.0410622,2500,38300
135.159587,74.041823,2600,38300
135.319424,74.0424933,2700,38300
135.479308,74.0430731,2800,38300
135.639241,74.0435623,2900,38300
135.799225,74.0439608,3000,38300
135.959259,74.0442686,3100,38300
136.119345,74.0444855,3200,38300
136.279483,74.0446114,3300,38300
136.439676,74.0446464,3400,38300
136.599924,74.0445902,3500,38300
136.760227,74.0444429,3600,38300
136.920587,74.0442043,3700,38300
137.081005,74.0438742,3800,38300
137.241482,74.0434527,3900,38300
137.400413,74.0429451,3999,38300
131.013239,74.0076772,0,38400
131.172314,74.0106954,100,38400
131.331412,74.0136231,200,38400
131.490534,74.0164605,300,38400
131.649681,74.0192076,400,38400
131.808853,74.0218644,500,38400
131.968052,74.0244309,600,38400
132.127278,74.0269072,700,38400
132.286533,74.0292933,800,38400
132.445818,74.0315893,900,38400
132.605133,74.033795,1000,38400
132.76448,74.0359106,1100,38400
132.923859,74.037936,1200,38400
133.083272,74.0398712,1300,38400
133.242719,74.0417163,1400,38400
133.402201,74.0434712,1500,38400
133.56172,74.0451359,1600,38400
133.721276,74.0467104,1700,38400
133.880871,74.0481947,1800,38400
134.040505,74.0495887,1900,38400
134.200179,74.0508924,2000,38400
134.359894,74.0521058,2100,38400
134.519651,74.0532288,2200,38400
134.679452,74.0542615,2300,38400
134.839296,74.0552037,2400,38400
134.999186,74.0560554,2500,38400
135.159122,74.0568166,2600,38400
135.319105,74.0574872,2700,38400
135.479135,74.0580671,2800,38400
135.639215,74.0585562,2900,38400
135.799345,74.0589546,3000,38400
135.959525,74.0592621,3100,38400
136.119758,74.0594786,3200,38400
136.280043,74.0596041,3300,38400
136.440383,74.0596385,3400,38400
136.600777,74.0595816,3500,38400
136.761227,74.0594334,3600,38400
136.921734,74.0591938,3700,38400
137.082299,74.0588627,3800,38400
137.242923,74.05844,3900,38400
137.401999,74.0579311,3999,38400
131.008941,74.0226465,0,38500
131.168161,74.0256679,100,38500
131.327404,74.0285987,200,38500
131.486671,74.0314391,300,38500
131.645962,74.0341891,400,38500
131.805279,74.0368487,500,38500
131.964623,74.0394179,600,38500
132.123995,74.0418967,700,38500
132.283396,74.0442853,800,38500
132.442826,74.0465835,900,38500
132.602287,74.0487914,1000,38500
132.761779,74.0509091,1100,38500
132.921304,74.0529365,1200,38500
133.080863,74.0548736,1300,38500
133.240456,74.0567204,1400,38500
133.400085,74.0584769,1500,38500
133.55975,74.0601431,1600,38500
133.719453,74.0617189,1700,38500
133.879193,74.0632045,1800,38500
134.038974,74.0645996,1900,38500
134.198794,74.0659044,2000,38500
134.358656,74.0671187,2100,38500
134.51856,74.0682425,2200,38500
134.678508,74.0692759,2300,38500
134.838499,74.0702186,2400,38500
134.998536,74.0710708,2500,38500
135.158619,74.0718323,2600,38500
135.318748,74.0725031,2700,38500
135.478926,74.0730831,2800,38500
135.639153,74.0735722,2900,38500
135.79943,74.0739705,3000,38500
135.959758,74.0742777,3100,38500
136.120138,74.0744939,3200,38500
136.280571,74.0746188,3300,38500
136.441058,74.0746526,3400,38500
136.6016,74.074595,3500,38500
136.762197,74.074446,3600,38500
136.922852,74.0742054,3700,38500
137.083564,74.0738732,3800,38500
137.244335,74.0734493,3900,38500
137.403558,74.0729391,3999,38500
131.004653,74.0376049,0,38600
131.164017,74.0406296,100,38600
131.323405,74.0435636,200,38600
131.482816,74.0464071,300,38600
131.642253,74.04916,400,38600
131.801715,74.0518223,500,38600
131.961204,74.0543943,600,38600
132.120721,74.0568757,700,38600
132.280267,74.0592667,800,38600
132.439843,74.0615673,900,38600
132.59945,74.0637775,1000,38600
132.759088,74.0658973,1100,38600
132.918759,74.0679267,1200,38600
133.078464,74.0698657,1300,38600
133.238203,74.0717143,1400,38600
133.397978,74.0734724,1500,38600
133.557789,74.0751402,1600,38600
133.717638,74.0767175,1700,38600
133.877526,74.0782043,1800,38600
134.037453,74.0796007,1900,38600
134.19742,74.0809065,2000,38600
134.357429,74.0821218,2100,38600
134.51748,74.0832465,2200,38600
134.677574,74.0842806,2300,38600
134.837712,74.085224,2400,38600
134.997896,74.0860767,2500,38600
135.158126,74.0868385,2600,38600
135.318403,74.0875096,2700,38600
135.478728,74.0880897,2800,38600
135.639102,74.0885789,2900,38600
135.799527,74.0889771,3000,38600
135.960002,74.0892841,3100,38600
136.120529,74.0894999,3200,38600
136.28111,74.0896245,3300,38600
136.441744,74.0896577,3400,38600
136.602433,74.0895994,3500,38600
136.763179,74.0894496,3600,38600
136.923981,74.0892081,3700,38600
137.084841,74.0888749,3800,38600
137.24576,74.0884498,3900,38600
137.405129,74.0879383,3999,38600
131.000387,74.0525686,0,38700
131.159897,74.0555965,100,38700
131.319429,74.0585336,200,38700
131.478986,74.06138,300,38700
131.638568,74.0641358,400,38700
131.798175,74.0668009,500,38700
131.95781,74.0693755,600,38700
132.117473,74.0718594,700,38700
132.277165,74.0742529,800,38700
132.436887,74.0765557,900,38700
132.596639,74.0787681,1000,38700
132.756424,74.0808899,1100,38700
132.916241,74.0829213,1200,38700
133.076092,74.0848621,1300,38700
133.235978,74.0867123,1400,38700
133.3959,74.0884721,1500,38700
133.555858,74.0901413,1600,38700
133.715854,74.09172,1700,38700
133.875888,74.0932081,1800,38700
134.035962,74.0946055,1900,38700
134.196076,74.0959124,2000,38700
134.356232,74.0971286,2100,38700
134.51643,74.098254,2200,38700
134.676671,74.0992887,2300,38700
134.836957,74.1002327,2400,38700
134.997288,74.1010858,2500,38700
135.157666,74.1018479,2600,38700
135.31809,74.1025192,2700,38700
135.478563,74.1030994,2800,38700
135.639085,74.1035885,2900,38700
135.799657,74.1039865,3000,38700
135.96028,74.1042932,3100,38700
136.120955,74.1045086,3200,38700
136.281683,74.1046327,3300,38700
136.442466,74.1046652,3400,38700
136.603303,74.1046062,3500,38700
136.764196,74.1044555,3600,38700
136.925146,74.104213,3700,38700
137.086154,74.1038786,3800,38700
137.247222,74.1034523,3900,38700
137.406737,74.1029395,3999,38700
130.996081,74.0675395,0,38800
131.155736,74.0705706,100,38800
131.315414,74.0735108,200,38800
131.475116,74.0763603,300,38800
131.634844,74.0791189,400,38800
131.794598,74.0817869,500,38800
131.954379,74.0843641,600,38800
132.114188,74.0868506,700,38800
132.274026,74.0892465,800,38800
132.433894,74.0915517,900,38800
132.593793,74.0937662,1000,38800
132.753724,74.0958901,1100,38800
132.913688,74.0979234,1200,38800
133.073686,74.0998661,1300,38800
133.233719,74.1017181,1400,38800
133.393788,74.1034795,1500,38800
133.553893,74.1051502,1600,38800
133.714036,74.1067303,1700,38800
133.874217,74.1082196,1800,38800
134.034439,74.1096183,1900,38800
134.1947,74.1109262,2000,38800
134.355004,74.1121432,2100,38800
134.515349,74.1132695,2200,38800
134.675739,74.1143049,2300,38800
134.836172,74.1152494,2400,38800
134.996651,74.116103,2500,38800
135.157177,74.1168655,2600,38800
135.317749,74.1175369,2700,38800
135.47837,74.1181172,2800,38800
135.63904,74.1186063,2900,38800
135.79976,74.1190042,3000,38800
135.960531,74.1193106,3100,38800
136.121355,74.1195257,3200,38800
136.282231,74.1196492,3300,38800
136.443162,74.1196811,3400,38800
136.604148,74.1196214,3500,38800
136.765189,74.1194698,3600,38800
136.926288,74.1192264,3700,38800
137.087444,74.1188909,3800,38800
137.24866,74.1184634,3900,38800
137.408323,74.1179493,3999,38800
130.991764,74.0824957,0,38900
131.151564,74.0855302,100,38900
131.311387,74.0884736,200,38900
131.471235,74.0913261,300,38900
131.631109,74.0940878,400,38900
131.791008,74.0967586,500,38900
131.950935,74.0993385,600,38900
132.110891,74.1018277,700,38900
132.270875,74.104226,800,38900
132.43089,74.1065336,900,38900
132.590935,74.1087505,1000,38900
132.751013,74.1108766,1100,38900
132.911124,74.1129119,1200,38900
133.071268,74.1148565,1300,38900
133.231448,74.1167103,1400,38900
133.391664,74.1184734,1500,38900
133.551916,74.1201457,1600,38900
133.712206,74.1217272,1700,38900
133.872535,74.1232179,1800,38900
134.032904,74.1246178,1900,38900
134.193313,74.1259267,2000,38900
134.353764,74.1271448,2100,38900
134.514257,74.128272,2200,38900
134.674794,74.1293081,2300,38900
134.835376,74.1302533,2400,38900
134.996002,74.1311073,2500,38900
135.156676,74.1318702,2600,38900
135.317396,74.132542,2700,38900
135.478165,74.1331224,2800,38900
135.638983,74.1336116,2900,38900
135.799851,74.1340093,3000,38900
135.960771,74.1343156,3100,38900
136.121743,74.1345304,3200,38900
136.282768,74.1346535,3300,38900
136.443846,74.1346849,3400,38900
136.60498,74.1346244,3500,38900
136.766171,74.1344721,3600,38900
136.927418,74.1342278,3700,38900
137.088723,74.1338913,3800,38900
137.250087,74.1334626,3900,38900
137.409897,74.1329473,3999,38900
130.987467,74.0974582,0,39000
131.147413,74.1004958,100,39000
131.307383,74.1034424,200,39000
131.467377,74.1062979,300,39000
131.627396,74.1090624,400,39000
131.787442,74.111736,500,39000
131.947516,74.1143186,600,39000
132.107617,74.1168102,700,39000
132.267748,74.119211,800,39000
132.42791,74.1215209,900,39000
132.588102,74.1237399,1000,39000
132.748327,74.1258681,1100,39000
132.908585,74.1279053,1200,39000
133.068877,74.1298518,1300,39000
133.229204,74.1317073,1400,39000
133.389567,74.133472,1500,39000
133.549967,74.1351457,1600,39000
133.710405,74.1367286,1700,39000
133.870881,74.1382205,1800,39000
134.031397,74.1396215,1900,39000
134.191955,74.1409315,2000,39000
134.352553,74.1421505,2100,39000
134.513195,74.1432784,2200,39000
134.67388,74.1443152,2300,39000
134.834609,74.1452609,2400,39000
134.995384,74.1461154,2500,39000
135.156206,74.1468786,2600,39000
135.317075,74.1475505,2700,39000
135.477992,74.148131,2800,39000
135.638959,74.1486201,2900,39000
135.799976,74.1490177,3000,39000
135.961044,74.1493237,3100,39000
136.122164,74.149538,3200,39000
136.283338,74.1496606,3300,39000
136.444565,74.1496913,3400,39000
136.605848,74.1496301,3500,39000
136.767187,74.1494769,3600,39000
136.928583,74.1492316,3700,39000
137.090037,74.148894,3800,39000
137.25155,74.148464,3900,39000
137.411507,74.1479473,3999,39000
130.983136,74.1124232,0,39100
131.143228,74.1154641,100,39100
131.303343,74.1184138,200,39100
131.463484,74.1212724,300,39100
131.62365,74.1240399,400,39100
131.783843,74.1267162,500,39100
131.944063,74.1293015,600,39100
132.104311,74.1317958,700,39100
132.264589,74.1341991,800,39100
132.424898,74.1365113,900,39100
132.585238,74.1387325,1000,39100
132.74561,74.1408628,1100,39100
132.906015,74.1429021,1200,39100
133.066455,74.1448504,1300,39100
133.226929,74.1467077,1400,39100
133.38744,74.148474,1500,39100
133.547988,74.1501493,1600,39100
133.708573,74.1517336,1700,39100
133.869198,74.1532269,1800,39100
134.029863,74.154629,1900,39100
134.190568,74.1559401,2000,39100
134.351315,74.15716,2100,39100
134.512105,74.1582887,2200,39100
134.672938,74.1593263,2300,39100
134.833816,74.1602725,2400,39100
134.99474,74.1611275,2500,39100
135.15571,74.161891,2600,39100
135.316728,74.1625632,2700,39100
135.477794,74.1631438,2800,39100
135.638909,74.1636329,2900,39100
135.800075,74.1640304,3000,39100
135.961292,74.1643362,3100,39100
136.122561,74.1645501,3200,39100
136.283884,74.1646722,3300,39100
136.445261,74.1647024,3400,39100
136.606693,74.1646405,3500,39100
136.768181,74.1644864,3600,39100
136.929726,74.1642401,3700,39100
137.091329,74.1639014,3800,39100
137.252991,74.1634703,3900,39100
137.413096,74.1629523,3999,39100
130.978794,74.1273891,0,39200
131.139033,74.1304333,100,39200
131.299295,74.1333862,200,39200
131.459582,74.1362478,300,39200
131.619895,74.1390182,400,39200
131.780234,74.1416973,500,39200
131.940602,74.1442853,600,39200
132.100998,74.1467821,700,39200
132.261423,74.1491878,800,39200
132.421879,74.1515024,900,39200
132.582366,74.1537259,1000,39200
132.742886,74.1558582,1100,39200
132.903439,74.1578995,1200,39200
133.064026,74.1598497,1300,39200
133.224649,74.1617087,1400,39200
133.385308,74.1634767,1500,39200
133.546004,74.1651535,1600,39200
133.706738,74.1667392,1700,39200
133.867511,74.1682337,1800,39200
134.028324,74.169637,1900,39200
134.189178,74.1709491,2000,39200
134.350073,74.1721699,2100,39200
134.511012,74.1732995,2200,39200
134.671994,74.1743377,2300,39200
134.833021,74.1752845,2400,39200
134.994093,74.1761399,2500,39200
135.155212,74.1769038,2600,39200
135.316379,74.1775762,2700,39200
135.477594,74.1781569,2800,39200
135.638859,74.178646,2900,39200
135.800174,74.1790433,3000,39200
135.96154,74.1793488,3100,39200
136.122959,74.1795624,3200,39200
136.28443,74.179684,3300,39200
136.445957,74.1797135,3400,39200
136.607538,74.1796509,3500,39200
136.769175,74.1794959,3600,39200
136.93087,74.1792486,3700,39200
137.092623,74.1789089,3800,39200
137.254435,74.1784765,3900,39200
137.414687,74.1779572,3999,39200
130.974477,74.1423422,0,39300
131.134861,74.1453897,100,39300
131.29527,74.1483458,200,39300
131.455704,74.1512106,300,39300
131.616164,74.153984,400,39300
131.77665,74.156666,500,39300
131.937164,74.1592568,600,39300
132.097707,74.1617563,700,39300
132.25828,74.1641645,800,39300
132.418883,74.1664815,900,39300
132.579518,74.1687073,1000,39300
132.740186,74.1708418,1100,39300
132.900887,74.1728852,1200,39300
133.061622,74.1748373,1300,39300
133.222392,74.1766982,1400,39300
133.383199,74.1784678,1500,39300
133.544043,74.1801463,1600,39300
133.704926,74.1817334,1700,39300
133.865847,74.1832293,1800,39300
134.026808,74.1846339,1900,39300
134.187811,74.1859471,2000,39300
